id,nombre,slug,categoria_id,categoria,precio_total,precio_por_unidad,unidad_medida,iva,empaque,disponible,url
69872,Ensalada ensatún,ensalada-ensatun-compuesta-zanahoria-mozzarella-aceitunas-verdes-lechuga-iceberg-lechuga-hoja-roble-maiz-atun-aceite-vegetal-tomate-cherry-aceite-sal-vinagre-incluye-tenedor-bol,1,Fruta y verdura,10.4,2.6,kg,10.000,Bol,True,https://tienda.mercadona.es/product/69872/ensalada-ensatun-compuesta-zanahoria-mozzarella-aceitunas-verdes-lechuga-iceberg-lechuga-hoja-roble-maiz-atun-aceite-vegetal-tomate-cherry-aceite-sal-vinagre-incluye-tenedor-bol
69461,Ensalada de pasta,ensalada-pasta-compuesta-pasta-fiambre-jamon-pavo-salsa-yogur-incluye-tenedor-bol,1,Fruta y verdura,10.4,2.6,kg,10.000,Bol,True,https://tienda.mercadona.es/product/69461/ensalada-pasta-compuesta-pasta-fiambre-jamon-pavo-salsa-yogur-incluye-tenedor-bol
69474,Ensalada queso de cabra,ensalada-queso-cabra-compuesta-brotes-manzana-queso-cabra-frutos-secos-vinagreta-balsamica-incluye-tenedor-bol,1,Fruta y verdura,18.3,2.8,kg,10.000,Bol,True,https://tienda.mercadona.es/product/69474/ensalada-queso-cabra-compuesta-brotes-manzana-queso-cabra-frutos-secos-vinagreta-balsamica-incluye-tenedor-bol
84785,Berlina al cacao,berlina-cacao-paquete,5,Panadería y pastelería,6.46,1.55,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/84785/berlina-cacao-paquete
84654,Rosquillas al cacao,rosquillas-cacao-paquete,5,Panadería y pastelería,8.52,1.55,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/84654/rosquillas-cacao-paquete
84684,8 Magdalenas con azúcar,8-magdalenas-con-azucar-bolsa,5,Panadería y pastelería,7.11,2.7,kg,10.000,Bolsa,True,https://tienda.mercadona.es/product/84684/8-magdalenas-con-azucar-bolsa
84458,Trenza con nueces 4%,trenza-con-nueces-4-pieza,5,Panadería y pastelería,12.5,1.0,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84458/trenza-con-nueces-4-pieza
84663,Caracola con pasas 10%,caracola-con-pasas-10-pieza,5,Panadería y pastelería,9.71,1.0,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84663/caracola-con-pasas-10-pieza
21588,Napolitana de chocolate 35%,napolitana-chocolate-35-pieza,5,Panadería y pastelería,7.92,0.95,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/21588/napolitana-chocolate-35-pieza
84754,Muffin chocolate 3%,muffin-chocolate-3-pieza,5,Panadería y pastelería,12.08,1.45,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84754/muffin-chocolate-3-pieza
12985,3 Susos relleno de crema,suso-relleno-crema-49-bandeja,5,Panadería y pastelería,10.78,1.65,kg,10.000,Bandeja,True,https://tienda.mercadona.es/product/12985/suso-relleno-crema-49-bandeja
84736,Bizcocho de chocolate sin gluten y sin lactosa,bizcocho-chocolate-sin-gluten-sin-lactosa-paquete,5,Panadería y pastelería,10.67,3.2,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/84736/bizcocho-chocolate-sin-gluten-sin-lactosa-paquete
84937,8 Croissants surtidos rellenos de crema de cacao y crema con leche sabor a chocolate blanco,surtido-croissants-rellenos-crema-cacao-crema-con-leche-sabor-chocolate-blanco-bandeja,5,Panadería y pastelería,8.5,2.55,kg,10.000,Bandeja,True,https://tienda.mercadona.es/product/84937/surtido-croissants-rellenos-crema-cacao-crema-con-leche-sabor-chocolate-blanco-bandeja
20140,Berlina con cobertura de cacao crunch rellena de crema de cacao,berlina-con-cobertura-cacao-crunch-rellena-crema-cacao-pieza,5,Panadería y pastelería,12.5,1.25,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/20140/berlina-con-cobertura-cacao-crunch-rellena-crema-cacao-pieza
84900,8 Magdalenas con pepitas de chocolate,magdalenas-con-pepitas-chocolate-bolsa,5,Panadería y pastelería,8.16,3.1,kg,10.000,Bolsa,True,https://tienda.mercadona.es/product/84900/magdalenas-con-pepitas-chocolate-bolsa
84358,Ensaimada,ensaimada-pieza,5,Panadería y pastelería,12.05,1.0,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84358/ensaimada-pieza
12809,Bizcocho de cacao,bizcocho-chocolate-paquete,5,Panadería y pastelería,7.8,3.2,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/12809/bizcocho-chocolate-paquete
9965,Bizcocho con azúcar moreno y nueces,bizcocho-con-azucar-moreno-nueces-bandeja,5,Panadería y pastelería,8.38,3.35,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/9965/bizcocho-con-azucar-moreno-nueces-bandeja
14443,Bizcocho azúcar sin gluten,bizcocho-azucar-sin-gluten-paquete,5,Panadería y pastelería,9.67,2.9,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/14443/bizcocho-azucar-sin-gluten-paquete
21540,Napolitana de crema 31%,napolitana-crema-31-pieza,5,Panadería y pastelería,7.92,0.95,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/21540/napolitana-crema-31-pieza
84284,Empanada de atún,empanada-atun-pieza,5,Panadería y pastelería,7.2,3.6,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84284/empanada-atun-pieza
84287,Empanada de atún grande,empanada-atun-grande-pieza,5,Panadería y pastelería,6.43,7.2,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84287/empanada-atun-grande-pieza
84289,Empanada rellena de pollo y setas con crema de queso,empanada-rellena-pollo-setas-con-crema-queso-pieza,5,Panadería y pastelería,7.3,3.65,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84289/empanada-rellena-pollo-setas-con-crema-queso-pieza
16288,Bizcocho de manzana,bizcocho-manzana-paquete,5,Panadería y pastelería,7.33,4.4,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/16288/bizcocho-manzana-paquete
84638,12 Mini saladas surtidas,12-mini-saladas-bolsa,5,Panadería y pastelería,6.41,1.25,kg,10.000,Bolsa,True,https://tienda.mercadona.es/product/84638/12-mini-saladas-bolsa
84597,24 Mini saladas surtidas,24-mini-saladas-bandeja,5,Panadería y pastelería,6.41,2.5,kg,10.000,Bandeja,True,https://tienda.mercadona.es/product/84597/24-mini-saladas-bandeja
14725,Hojaldre sabor pizza,hojaldre-sabor-pizza-pieza,5,Panadería y pastelería,13.0,1.3,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/14725/hojaldre-sabor-pizza-pieza
84940,Napolitana mixta,napolitana-mixta-pieza,5,Panadería y pastelería,6.92,0.9,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84940/napolitana-mixta-pieza
4912,Empanadilla de pollo 10% y bechamel,empanadilla-pollo-10-bechamel-pieza,5,Panadería y pastelería,13.27,1.3,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/4912/empanadilla-pollo-10-bechamel-pieza
4911,Empanadilla de atún 16%,empanadilla-atun-16-pieza,5,Panadería y pastelería,10.4,1.3,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/4911/empanadilla-atun-16-pieza
84692,Croissant de mantequilla 26%,croissant-mantequilla-26-pieza,5,Panadería y pastelería,11.0,0.55,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84692/croissant-mantequilla-26-pieza
83664,Pastel de crema 65%,pastel-crema-65-pieza,5,Panadería y pastelería,10.0,0.55,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/83664/pastel-crema-65-pieza
84629,12 Mini croissants de mantequilla,12-mini-croissants-mantequilla-bolsa,5,Panadería y pastelería,8.96,2.15,kg,10.000,Bolsa,True,https://tienda.mercadona.es/product/84629/12-mini-croissants-mantequilla-bolsa
84688,6 Croissant rellenos de cacao,6-croissant-rellenos-cacao-bolsa,5,Panadería y pastelería,6.36,1.75,kg,10.000,Bolsa,True,https://tienda.mercadona.es/product/84688/6-croissant-rellenos-cacao-bolsa
84710,Berlina glacé,berlina-glace-paquete,5,Panadería y pastelería,6.75,1.35,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/84710/berlina-glace-paquete
84676,6 Mini empanadillas de pisto,6-mini-empanadillas-pisto-bolsa,5,Panadería y pastelería,8.84,1.75,kg,10.000,Bolsa,True,https://tienda.mercadona.es/product/84676/6-mini-empanadillas-pisto-bolsa
83995,Bizcocho de yogur Hacendado,bizcocho-yogur-hacendado-paquete,5,Panadería y pastelería,4.38,3.5,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/83995/bizcocho-yogur-hacendado-paquete
84503,Empanadilla de tomate 22%,empanadilla-tomate-22-pieza,5,Panadería y pastelería,11.67,1.4,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84503/empanadilla-tomate-22-pieza
84706,Empanadilla de espinacas 26%,empanadilla-espinacas-26-pieza,5,Panadería y pastelería,11.67,1.4,kg,10.000,Pieza,True,https://tienda.mercadona.es/product/84706/empanadilla-espinacas-26-pieza
52710,"Bocaditos en salsa gato adulto Lechat Excellence con pollo, pavo y verduras",bocaditos-salsa-gato-adulto-lechat-excellence-con-pollo-pavo-verduras-bote,25,Mascotas,1.75,0.7,kg,10.000,Bote,True,https://tienda.mercadona.es/product/52710/bocaditos-salsa-gato-adulto-lechat-excellence-con-pollo-pavo-verduras-bote
52711,"Bocaditos en salsa gato adulto Lechat Excellence con salmón, trucha  y verduras",bocaditos-salsa-gato-adulto-lechat-excellence-con-salmon-trucha-verduras-bote,25,Mascotas,1.75,0.7,kg,10.000,Bote,True,https://tienda.mercadona.es/product/52711/bocaditos-salsa-gato-adulto-lechat-excellence-con-salmon-trucha-verduras-bote
15985,Mousse con lenguado y salmón gato adulto Delikuit,mousse-con-lenguado-salmon-gato-adulto-delikuit-caja,25,Mascotas,5.88,2.0,kg,10.000,Caja,True,https://tienda.mercadona.es/product/15985/mousse-con-lenguado-salmon-gato-adulto-delikuit-caja
15984,Mousse con ternera y pollo gato adulto Delikuit,mousse-con-ternera-pollo-gato-adulto-delikuit-caja,25,Mascotas,5.88,2.0,kg,10.000,Caja,True,https://tienda.mercadona.es/product/15984/mousse-con-ternera-pollo-gato-adulto-delikuit-caja
22007,Bocaditos en gelatina gato júnior Delikuit con pollo y pavo,bocaditos-gelatina-gato-junior-delikuit-con-pollo-pavo-paquete,25,Mascotas,3.13,2.5,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/22007/bocaditos-gelatina-gato-junior-delikuit-con-pollo-pavo-paquete
70705,Bocaditos en gelatina gato adulto Delikuit,bocaditos-gelatina-gato-adulto-delikuit-contiene-4-con-atun-trucha-verduras-4-con-salmon-bacalo-verduras-caja,25,Mascotas,2.88,2.3,kg,10.000,Caja,True,https://tienda.mercadona.es/product/70705/bocaditos-gelatina-gato-adulto-delikuit-contiene-4-con-atun-trucha-verduras-4-con-salmon-bacalo-verduras-caja
70704,Bocaditos en gelatina gato adulto Delikuit,bocaditos-gelatina-gato-adulto-delikuit-contiene-4-con-ternera-higado-verduras-4-con-pato-pollo-verduras-caja,25,Mascotas,2.88,2.3,kg,10.000,Caja,True,https://tienda.mercadona.es/product/70704/bocaditos-gelatina-gato-adulto-delikuit-contiene-4-con-ternera-higado-verduras-4-con-pato-pollo-verduras-caja
35266,Gelatina gato adulto selección de aves Quartett,gelatina-gato-adulto-seleccion-aves-quartett-paquete,25,Mascotas,5.29,1.8,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/35266/gelatina-gato-adulto-seleccion-aves-quartett-paquete
35267,Gelatina gato adulto selección de pescado Quartett,gelatina-gato-adulto-seleccion-pescado-quartett-paquete,25,Mascotas,5.29,1.8,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/35267/gelatina-gato-adulto-seleccion-pescado-quartett-paquete
14915,Bocaditos en salsa gato adulto Delikuit esterilizado,bocaditos-salsa-gato-adulto-delikuit-esterilizado-contiene-6-con-pavo-salsa-6-con-ternera-salsa-caja,25,Mascotas,3.17,3.8,kg,10.000,Caja,True,https://tienda.mercadona.es/product/14915/bocaditos-salsa-gato-adulto-delikuit-esterilizado-contiene-6-con-pavo-salsa-6-con-ternera-salsa-caja
9889,Paté gato adulto Delikuit con pollo y ternera,pate-gato-adulto-delikuit-con-pollo-ternera-paquete,25,Mascotas,5.0,2.0,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/9889/pate-gato-adulto-delikuit-con-pollo-ternera-paquete
9890,Paté gato adulto Delikuit con salmón y atún,pate-gato-adulto-delikuit-con-salmon-atun-paquete,25,Mascotas,5.0,2.0,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/9890/pate-gato-adulto-delikuit-con-salmon-atun-paquete
12899,Paté gato adulto Delikuit con ternera,pate-gato-adulto-delikuit-con-ternera-bote,25,Mascotas,2.78,1.1,kg,10.000,Bote,True,https://tienda.mercadona.es/product/12899/pate-gato-adulto-delikuit-con-ternera-bote
16858,Snacks gato rellenos con salmón y malta Compy,snacks-gato-rellenos-con-salmon-malta-compy-paquete,25,Mascotas,15.71,1.1,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/16858/snacks-gato-rellenos-con-salmon-malta-compy-paquete
14244,Trozos en gelatina gato adulto esterilizado Delikuit con buey,trozos-gelatina-gato-adulto-esterilizado-delikuit-con-buey-bote,25,Mascotas,2.75,1.1,kg,10.000,Bote,True,https://tienda.mercadona.es/product/14244/trozos-gelatina-gato-adulto-esterilizado-delikuit-con-buey-bote
90080,Arena para gato antibacterias Nuske,arena-gato-antibacterias-nuske-paquete,25,Mascotas,0.3,1.5,kg,21.000,Paquete,True,https://tienda.mercadona.es/product/90080/arena-gato-antibacterias-nuske-paquete
13658,Arena para gato aglomerante Nuske perfumada,arena-gato-aglomerante-nuske-perfumada-caja,25,Mascotas,0.75,3.75,kg,21.000,Caja,True,https://tienda.mercadona.es/product/13658/arena-gato-aglomerante-nuske-perfumada-caja
90947,Arena para gato de perlas sílice Single,arena-gato-perlas-silice-single-paquete,25,Mascotas,0.89,3.55,l,21.000,Paquete,True,https://tienda.mercadona.es/product/90947/arena-gato-perlas-silice-single-paquete
15640,"Comida gato júnior Compy con pollo, frutas y verduras",comida-gato-junior-compy-con-pollo-frutas-verduras-paquete,25,Mascotas,2.2,3.3,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/15640/comida-gato-junior-compy-con-pollo-frutas-verduras-paquete
15987,"Comida gato adulto Compy con pollo, ternera, frutas y verduras",comida-gato-adulto-compy-con-pollo-ternera-frutas-verduras-paquete,25,Mascotas,1.25,12.5,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/15987/comida-gato-adulto-compy-con-pollo-ternera-frutas-verduras-paquete
15986,"Comida gato adulto Compy con pollo, ternera, frutas y verduras",comida-gato-adulto-compy-con-pollo-ternera-frutas-verduras-paquete,25,Mascotas,1.48,2.95,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/15986/comida-gato-adulto-compy-con-pollo-ternera-frutas-verduras-paquete
15983,"Comida gato adulto Compy con salmón, atún, frutas y verduras",comida-gato-adulto-compy-con-salmon-atun-frutas-verduras-paquete,25,Mascotas,1.35,13.5,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/15983/comida-gato-adulto-compy-con-salmon-atun-frutas-verduras-paquete
15982,"Comida gato adulto Compy con salmón, atún, frutas y verduras",comida-gato-adulto-compy-con-salmon-atun-frutas-verduras-paquete,25,Mascotas,1.55,3.1,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/15982/comida-gato-adulto-compy-con-salmon-atun-frutas-verduras-paquete
52146,Snack gato aperitivo líquido Compy,snack-gato-aperitivo-liquido-compy-contine-4-con-pollo-higado-4-con-salmon-caja,25,Mascotas,13.33,1.6,kg,10.000,Caja,True,https://tienda.mercadona.es/product/52146/snack-gato-aperitivo-liquido-compy-contine-4-con-pollo-higado-4-con-salmon-caja
16859,Snacks gato rellenos con pollo y malta Compy,snacks-gato-rellenos-con-pollo-malta-compy-paquete,25,Mascotas,15.71,1.1,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/16859/snacks-gato-rellenos-con-pollo-malta-compy-paquete
22008,Snack gato barritas Compy de pollo e hígado,snack-gato-barritas-compy-pollo-higado-pack-10,25,Mascotas,21.0,1.05,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/22008/snack-gato-barritas-compy-pollo-higado-pack-10
52149,Snack gato barritas Compy de salmón y trucha,snack-gato-barritas-compy-salmon-trucha-pack-10,25,Mascotas,21.0,1.05,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/52149/snack-gato-barritas-compy-salmon-trucha-pack-10
86358,Snack gato crunchy con hierba gatera Compy cuidado de dientes,snack-gato-crunchy-con-hierba-gatera-compy-cuidado-dientes-paquete,25,Mascotas,15.71,1.1,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/86358/snack-gato-crunchy-con-hierba-gatera-compy-cuidado-dientes-paquete
13714,"Comida gato adulto Supreme Compy con pollo, frutas y verduras",comida-gato-adulto-supreme-compy-con-pollo-frutas-verduras-paquete,25,Mascotas,3.87,5.8,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/13714/comida-gato-adulto-supreme-compy-con-pollo-frutas-verduras-paquete
15560,"Comida gato adulto esterilizado light Supreme Compy con pollo fresco, frutas y verduras",comida-gato-esterilizado-light-supreme-compy-con-pollo-fresco-frutas-verduras-paquete,25,Mascotas,3.87,5.8,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/15560/comida-gato-esterilizado-light-supreme-compy-con-pollo-fresco-frutas-verduras-paquete
13715,"Comida gato adulto Supreme Compy con salmón, frutas y verduras",comida-gato-adulto-supreme-compy-con-salmon-frutas-verduras-paquete,25,Mascotas,3.87,5.8,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/13715/comida-gato-adulto-supreme-compy-con-salmon-frutas-verduras-paquete
23174,"Comida gato sénior Supreme Compy con pollo fresco, frutas y verduras",comida-gato-senior-supreme-compy-con-pollo-fresco-frutas-verduras-paquete,25,Mascotas,4.2,6.3,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/23174/comida-gato-senior-supreme-compy-con-pollo-fresco-frutas-verduras-paquete
52098,Malta para gato Natura con queso,malta-gato-natura-con-queso-tubo,25,Mascotas,40.0,4.0,kg,10.000,Tubo,True,https://tienda.mercadona.es/product/52098/malta-gato-natura-con-queso-tubo
8925,Champú perros y gatos con aloe vera Nuske efecto repelente,champu-perros-gatos-con-aloe-vera-nuske-efecto-repelente-botella,25,Mascotas,11.29,3.5,l,21.000,Botella,True,https://tienda.mercadona.es/product/8925/champu-perros-gatos-con-aloe-vera-nuske-efecto-repelente-botella
14385,"Comida gato adulto esterilizado light Compy con pollo, frutas y verduras",comida-gato-adulto-esterilizado-light-compy-con-pollo-frutas-verduras-paquete,25,Mascotas,2.13,4.25,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/14385/comida-gato-adulto-esterilizado-light-compy-con-pollo-frutas-verduras-paquete
62048,Preparado de paella y sopa Hacendado ultracongelado,preparado-paella-sopa-hacendado-ultracongelado-paquete,17,Congelados,5.99,4.1,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/62048/preparado-paella-sopa-hacendado-ultracongelado-paquete
24147,Gambón congelado,gambon-congelado-granel,17,Congelados,12.95,1282.05,kg,10.000,Granel,True,https://tienda.mercadona.es/product/24147/gambon-congelado-granel
24260,Gambón grande congelado,gambon-grande-congelado-caja,17,Congelados,11.5,23.0,kg,10.000,Caja,True,https://tienda.mercadona.es/product/24260/gambon-grande-congelado-caja
24477,Langostino cocido y pelado Hacendado ultracongelado,langostino-cocido-pelado-hacendado-ultracongelado-bandeja,17,Congelados,22.73,5.0,kg,10.000,Bandeja,True,https://tienda.mercadona.es/product/24477/langostino-cocido-pelado-hacendado-ultracongelado-bandeja
24181,Gamba pelada cruda tamaño mediano Hacendado ultracongelada,gamba-pelada-cruda-tamano-mediano-hacendado-ultracongelada-paquete,17,Congelados,13.89,5.0,kg,10.000,Paquete,True,https://tienda.mercadona.es/product/24181/gamba-pelada-cruda-tamano-mediano-hacendado-ultracongelada-paquete
24486,Langostino crudo y pelado Hacendado ultracongelado,langostino-crudo-pelado-hacendado-ultracongelado-bandeja,17,Congelados,17.95,3.95,kg,10.000,Bandeja,True,https://tienda.mercadona.es/product/24486/langostino-crudo-pelado-hacendado-ultracongelado-bandeja
24102,Colas de gambón crudo Hacendado congelado,colas-gambon-crudo-hacendado-congelado-bandeja,17,Congelados,26.2,6.55,kg,10.000,Bandeja,True,https://tienda.mercadona.es/product/24102/colas-gambon-crudo-hacendado-congelado-bandeja
